ds,yhat,yhat_lower,yhat_upper
2023-06-10,25630.75898342594,19025.11798930184,32802.09153267579
2023-06-11,25579.327560566835,18433.38631080317,31883.585016067773
2023-06-12,25586.035913951455,19292.237590212055,32384.58276067208
2023-06-13,25503.995906467273,18668.08532688431,32724.587411798264
2023-06-14,25532.060678305836,19008.22480431408,32691.30015801838
2023-06-15,25346.0222654811,18738.6167132777,32408.73590225598
2023-06-16,25300.02844722773,18725.083091648128,31945.998943992177
2023-06-17,25201.529347589516,18316.514675996717,32397.744555165253
2023-06-18,25086.128226337925,18104.129296311094,32096.206906333373
2023-06-19,25032.835495512634,18160.57591191744,31608.809023189602
2023-06-20,24896.580335164548,18426.754494735756,31701.974011815648
2023-06-21,24877.902489777578,17926.34906946878,31511.27076688413
2023-06-22,24654.107816549127,17707.712443625205,31330.957924680697
2023-06-23,24580.647958697307,17349.91414271199,31488.7425926801
2023-06-24,24466.035573481462,17508.411574678,31184.02407775267
2023-06-25,24346.67031930589,17610.76525262135,31361.680797731755
2023-06-26,24302.075203280998,17599.37340219342,30726.133911930232
2023-06-27,24187.398027625,17416.228447292193,30753.19501336876
2023-06-28,24203.10067148191,17080.095314231246,30763.825374739696
2023-06-29,24026.119723628173,17521.62140554816,30369.283585244215
2023-06-30,24011.258577708493,17436.937082269484,30313.171916667154
2023-07-01,23966.12196291625,17170.654480591715,31067.137660173743
2023-07-02,23925.96747848827,17042.319851620126,30469.8605208069
2023-07-03,23968.97293895027,17265.49648301214,30430.23010525582
2023-07-04,23948.773340544813,17286.490770645432,30851.029982008295
2023-07-05,24064.189152219682,16682.057190424275,30908.452056648828
2023-07-06,23990.42833907737,17597.517127078034,30840.965838627788
2023-07-07,24080.521080255032,17469.551836563656,31022.651938497173
2023-07-08,24140.296995454428,17513.39165612382,30955.94572700433
2023-07-09,24203.27831339566,17277.58563034469,30989.334286833327
2023-07-10,24345.98670902714,17882.12699175487,30856.156298059836
2023-07-11,24420.516624060096,17451.170958971645,30877.390642737213
2023-07-12,24624.295888828605,17403.648851113056,31355.263201693306
2023-07-13,24631.3153011035,17725.926221294918,31333.387005399865
2023-07-14,24793.585522982892,18101.659865457743,31019.86821386828
2023-07-15,24916.130674261498,18375.33846942386,31927.69115463953
2023-07-16,25031.891793349067,18424.32287901774,31720.391340846985
2023-07-17,25217.03780735961,18297.671948856765,31612.409560036398
2023-07-18,25323.536915901623,18688.72464836346,32420.707362843583
2023-07-19,25548.90946484432,18534.160330311675,32465.333190463134
2023-07-20,25567.44438065771,19004.02806421261,32024.8860825817
2023-07-21,25731.638082171405,19256.62998462152,32615.768901289495
2023-07-22,25847.165924925812,18628.74000764843,32756.1871756362
2023-07-23,25947.760124177297,19529.9997728331,32463.052801994385
2023-07-24,26110.4926461952,19511.842193123004,32771.74917046705
2023-07-25,26188.316866603964,19728.32369336706,33238.62421318603
2023-07-26,26379.78998500996,19406.164315614507,33333.76184438796
2023-07-27,26360.25917062637,19325.273515273435,33193.967383351206
2023-07-28,26483.271224580916,19572.8064027047,33584.43782884931
2023-07-29,26555.516622667732,19848.581769542387,33546.936788795996
2023-07-30,26611.682610508407,19776.327336503397,33679.236954454434
2023-07-31,26729.71446448069,20149.97540423888,33616.33576607186
2023-08-01,26763.339222851868,20275.53924372392,33858.08843197628
2023-08-02,26911.77425199612,20266.686078025636,33794.79709655142
2023-08-03,26850.903860394956,19891.42396117163,33522.64182313301
2023-08-04,26934.683843061084,20059.821252706017,33932.521111022594
2023-08-05,26970.08477726912,20346.74736391906,34268.096833538075
2023-08-06,26991.9485641702,20081.40501094894,34022.21431847055
2023-08-07,27078.25702726596,20177.158202043363,33803.91106208508
2023-08-08,27082.66645783187,19835.720006428135,34046.48835518069
2023-08-09,27204.22996216131,20387.17538003852,33996.45783920917
2023-08-10,27118.590236562926,20566.059608928692,33598.2543805802
2023-08-11,27179.402010044687,20908.907303528697,33994.11661111927
2023-08-12,27193.294299068748,20195.809573468763,34103.480127133116
2023-08-13,27194.746281363165,20478.194618291243,33784.19628695014
2023-08-14,27261.37492355994,20016.273503631302,33964.78342751432
2023-08-15,27246.48760959038,21096.10570247371,34297.92653363271
2023-08-16,27348.821034677225,20284.25065340521,33955.93690864552
2023-08-17,27243.74847182652,20325.05671116445,34065.14308733465
2023-08-18,27284.71421802847,20632.7040937358,33657.30376488842
2023-08-19,27278.20503012474,20440.40327217287,33901.09741417379
2023-08-20,27258.632129902147,20524.452103353564,34107.780111995424
2023-08-21,27303.621797611457,20605.984410650854,33993.41599815977
2023-08-22,27266.567798357428,20647.31591302458,33918.937775556595
2023-08-23,27346.367014094885,20393.99518563893,34601.9684332683
2023-08-24,27218.620600285176,20527.98459156933,34328.16894244737
2023-08-25,27237.059781170406,20452.29970819099,33756.98841137838
2023-08-26,27208.506482463614,20550.36237816242,33904.248990161555
2023-08-27,27167.74283682693,21001.443878145394,34029.08697320883
2023-08-28,27192.788087065645,20146.53894763263,33718.09162944907
2023-08-29,27137.43666857063,20749.313934262274,33955.921710958064
2023-08-30,27200.979393026642,20483.24796159101,34031.256833872234
2023-08-31,27059.39059444234,20626.61685586623,33715.950645043056
2023-09-01,27066.74086735113,19651.250736867714,33766.629716702955
2023-09-02,27030.146068060774,20452.722975104847,33544.14411247309
2023-09-03,26984.627026569306,20012.656703260844,33087.41800545996
2023-09-04,27008.37883275781,20242.136129363073,33471.87231119183
2023-09-05,26955.30373244991,20061.382008423097,33854.904264255296
2023-09-06,27024.729716741243,20443.735667751473,33557.48257073291
2023-09-07,26892.597729625,20337.292504818863,33764.02201143738
2023-09-08,26912.87708897292,20221.456656735292,33750.89863819257
2023-09-09,26892.519660284488,20003.403952351167,33641.00474297962
2023-09-10,26866.327008103905,20429.399740556684,34025.9399639779
2023-09-11,26976.800098822336,20174.828914348516,33789.59747396855
2023-09-12,27012.97013630435,20342.46484927326,33776.82745104978
2023-09-13,27173.84233459239,20251.67330128877,34084.3551061781
2023-09-14,27135.024921969805,20380.705851428473,33970.2661751951
2023-09-15,27250.157548691444,20428.41816936261,33881.637136406236
2023-09-16,27325.87811563209,20622.549774241394,34186.30755153739
2023-09-17,27396.70175390305,20846.35178876317,34863.72883348006
2023-09-18,27540.310048437303,20882.01727342053,34529.03047144497
2023-09-19,27610.103745712277,20711.508774914226,34049.96950523245
2023-09-20,27804.940237828712,20879.219998259203,34173.73450066236
2023-09-21,27800.33798993724,20889.06356634762,34216.69654244597
2023-09-22,27949.906808975476,20779.01837712914,35463.72249877361
2023-09-23,28060.313882618775,21026.27464427331,35017.99106106771
2023-09-24,28166.159312141117,21706.43286421873,35706.04571482231
2023-09-25,28345.2593244186,21870.020145416882,34651.96015852504
2023-09-26,28451.19059176135,21882.009069372212,35355.043253373886
2023-09-27,28683.017230921723,22181.612434697196,35446.7425155404
2023-09-28,28716.483009207248,22295.924611091556,35399.08982657468
2023-09-29,28905.42808664852,21905.68089685643,35334.232289232605
2023-09-30,29056.74070993284,22197.42318279102,36094.88116805352
2023-10-01,29205.218108084096,23019.396103890915,35752.66855413028
2023-10-02,29428.835323078863,21890.1984783823,36713.04866359702
2023-10-03,29581.275954853536,22846.135572078394,35613.543907012005
2023-10-04,29861.646926579397,23093.26768348511,36664.73597305576
2023-10-05,29945.66029757037,23114.580950955533,36107.837937835546
2023-10-06,30187.041899264783,23333.87946989718,36874.38451620705
2023-10-07,30392.47758720862,24090.19222489367,37279.71569540498
2023-10-08,30596.471652762815,23648.820782945953,37701.59863426849
2023-10-09,30876.616326343225,23873.953312753118,37826.56602792602
2023-10-10,31086.126446583912,24153.173823920264,37599.073160726584
2023-10-11,31423.561387235743,24827.56576619416,37967.71235172109
2023-10-12,31564.017144434045,24516.49371140705,38000.795546369714
2023-10-13,31860.548126255075,24399.053326605703,38975.27269513819
2023-10-14,32119.129100793976,24680.542068683386,39635.34534918982
2023-10-15,32373.531415639256,25947.60937056147,39238.12217706865
2023-10-16,32700.611907882863,25867.78686825256,39529.49568943013
2023-10-17,32952.86799978557,26421.23005365015,39761.37831212973
2023-10-18,33328.180443631,25694.381879223947,40031.04756194514
2023-10-19,33501.02596072228,27211.77584521133,39863.14933308705
2023-10-20,33823.918650132946,27187.512892710434,40789.391771963295
2023-10-21,34102.38997003141,27124.004299606047,40551.107509927424
2023-10-22,34369.88078533049,27471.54695940504,41066.506758274896
2023-10-23,34703.04333670019,27774.875221670954,41699.18460868813
2023-10-24,34954.30613621938,28201.38784254932,41671.1517455708
2023-10-25,35321.62285494383,28936.62663657507,42228.27099672575
2023-10-26,35479.687155171545,28580.040626692993,42363.60841470062
2023-10-27,35781.37216853877,28936.675669561057,42565.17110307629
2023-10-28,36032.70437379051,29719.543993446645,42861.17801039455
2023-10-29,36267.74544869691,29434.196185870293,43181.34553476015
2023-10-30,36563.88016152173,30203.973443769293,43147.87393178562
2023-10-31,36774.36364335121,30050.44722796808,43164.35185622338
2023-11-01,37098.049560087355,30655.65616861599,44340.69830227802
2023-11-02,37210.58169604407,30678.452205716345,43699.33242675184
2023-11-03,37465.8082995201,30384.587387653126,44013.50264717455
2023-11-04,37670.7296650434,30410.3133700607,44395.75772227997
2023-11-05,37860.35329799969,30714.038382402425,44997.137007017525
2023-11-06,38112.95552571516,31626.00905019015,44810.84256752146
2023-11-07,38282.603697993276,31230.72381197691,45157.444747416266
2023-11-08,38568.86127589251,31676.188853948854,45172.28794342047
2023-11-09,38647.95905431356,32012.122247463114,45274.55739833069
2023-11-10,38874.19253257099,31964.54006199533,45553.12062452609
2023-11-11,39054.856479813316,32245.34206540198,45582.992921851706
2023-11-12,39225.09150225954,32899.210745084245,46510.82574121422
2023-11-13,39463.14181045974,33020.358144365215,46087.11390715399
2023-11-14,39622.878524099884,33056.684371400544,46862.90998179364
2023-11-15,39903.51085955745,33229.938964097215,46666.8410029282
2023-11-16,39980.76834012903,33257.69947393461,46964.23244787487
2023-11-17,40208.31378598186,33703.33179686346,47553.543490396245
2023-11-18,40392.69772733441,33547.55391406597,46844.2867979508
2023-11-19,40568.2285081204,33466.29967290983,46994.51886189712
2023-11-20,40812.25661643785,34070.17564165234,47347.370414310935
2023-11-21,40977.72681337582,33998.68591952137,47910.483108095774
2023-11-22,41262.91955709525,34626.898552833845,47757.33885477429
2023-11-23,41342.66395592009,34613.778215774124,48183.72491313623
2023-11-24,41569.78107009033,34932.59514778973,47910.06700395462
2023-11-25,41750.06726519714,34829.431424136674,47890.478321538605
2023-11-26,41917.19096954986,34973.60991487144,49107.80668800346
2023-11-27,42148.000510603015,35966.66028547838,48525.483890888136
2023-11-28,42295.09582179778,35470.756230853556,49605.73844619423
2023-11-29,42556.58484259043,36023.38329995331,49285.43552507443
2023-11-30,42607.306299670265,35912.739118581936,48984.35698500756
2023-12-01,42800.277290524435,36384.41835286626,49230.48535313198
2023-12-02,42941.675135702746,36083.253503811626,49687.239950668285
2023-12-03,43065.72678723271,36144.552252395275,49416.97582704895
2023-12-04,43250.0035803268,36387.7935912093,50096.86388391007
2023-12-05,43347.97440830667,36634.05881786561,49859.84415808838
2023-12-06,43558.738602999976,36728.614916471524,50222.54095109753
2023-12-07,43558.220828216385,36623.910477278776,49761.44409553731
2023-12-08,43700.58717129218,36555.7358715294,49799.590023588535
2023-12-09,43793.1927867237,36848.92523325606,50474.0200038036
2023-12-10,43871.43536635412,36853.05272335284,50346.400508116414
2023-12-11,44014.01328173061,37387.7123258944,51013.513220557965
2023-12-12,44075.442578063514,37370.81094586406,50622.65845266621
2023-12-13,44255.75521034084,37109.823340065785,51101.81669664842
2023-12-14,44231.66191333545,37986.65123684316,50837.14451773614
2023-12-15,44357.939917600925,37515.658443390785,51161.23948415238
2023-12-16,44442.356803895505,37527.60346697294,51543.02346321378
2023-12-17,44520.50559066875,37818.465285830134,51370.727417861715
2023-12-18,44671.05057556257,38153.773458297124,51550.14877905304
2023-12-19,44748.23861818475,38219.23555784347,51404.80598554164
2023-12-20,44951.59857688613,38468.098302544095,51956.58166677153
2023-12-21,44957.1124148346,38474.02833599812,51352.34644889746
2023-12-22,45118.6181051745,37940.12200689527,51624.86172381635
2023-12-23,45242.75533810581,38653.52182296557,51629.5121222913
2023-12-24,45363.82863239549,38798.65617720614,52342.70568504006
2023-12-25,45559.086688321644,38320.455936223094,52537.30690537783
2023-12-26,45681.27181012336,38864.40336448985,52061.59213529386
2023-12-27,45928.361098156485,38778.12338799935,52526.239149357534
2023-12-28,45974.78178702372,39563.23478763913,52879.20933844025
2023-12-29,46172.85962481766,39890.415318021944,52991.54622363247
2023-12-30,46327.810000307785,39915.052576731716,53371.68858432106
2023-12-31,46472.64509971489,40130.21040656621,53266.171727684115
2024-01-01,46683.49462231614,39520.5354479925,53622.03215319297
2024-01-02,46812.192626299446,39957.1907091013,53411.36351144422
2024-01-03,47056.05103687605,40156.89108162625,53715.9659767281
2024-01-04,47089.10114838278,40624.1109040458,53857.319989129996
2024-01-05,47263.56112698199,40313.51324521952,53728.931343531425
2024-01-06,47384.83851651148,40642.96035907375,54199.477482899834
2024-01-07,47486.44053257084,40597.27908195583,54358.39938522084
2024-01-08,47645.28940310572,41215.94116723612,54585.38911853265
2024-01-09,47714.295293123636,41221.60490638931,54601.81270397957
2024-01-10,47892.107554046925,41176.0311811761,54667.92003451291
2024-01-11,47854.32607839176,41274.693358125114,54418.773745507286
2024-01-12,47954.931447104165,41156.96945382494,54622.77906605871
2024-01-13,48001.24376919632,41431.852085037644,54511.57653840525
2024-01-14,48028.784090405854,40981.8874423277,54475.24765242489
2024-01-15,48116.536887654845,41378.84812905308,54859.94489491435
2024-01-16,48119.46757958941,40731.58186722576,54589.05504809753
2024-01-17,48238.217283373095,41253.163701933554,54903.33399523297
2024-01-18,48150.258144813655,41691.16882847823,55263.507015815165
2024-01-19,48211.26948974556,41399.91022015915,55100.72035578312
2024-01-20,48230.0462275852,41088.950239878155,55001.128362419164
2024-01-21,48243.31484249551,41844.34859517834,54706.533521771475
2024-01-22,48330.956833210395,41306.36787812932,55863.463527046435
2024-01-23,48348.49472246757,41219.10463312593,55011.81605041964
2024-01-24,48496.763867892325,41139.01587282394,55716.10737960862
2024-01-25,48453.054183448075,40988.36946897217,55085.81905595216
2024-01-26,48572.48255697709,41701.40546176766,55644.64048818465
2024-01-27,48662.90766954796,42072.68761554404,54999.470799213566
2024-01-28,48759.76255277626,42294.79411305765,55669.06105914781
2024-01-29,48941.30446806666,42144.74439066098,56124.85682770286
2024-01-30,49061.136677694965,42054.33028326707,56235.22161398461
2024-01-31,49317.92452611815,42834.47962163923,56375.89303806214
2024-02-01,49386.58888375824,42432.60174348545,56291.677854716036
2024-02-02,49619.7364643231,42586.577693292325,56678.44985863412
2024-02-03,49822.637261600474,43055.17213269029,56037.95918920839
2024-02-04,50028.12283440726,43319.88897719692,57264.29524821959
2024-02-05,50311.903310659625,43675.904368084266,56903.33699683832
2024-02-06,50525.1559074644,43702.015333346026,57586.626339959934
2024-02-07,50864.305600206055,43982.64168303573,57447.43360006916
2024-02-08,51002.27924353308,44043.50452840523,57245.29582894993
2024-02-09,51289.990989954546,44588.89628704438,57936.90198402197
2024-02-10,51531.36771672856,44564.193001905456,58542.59572973367
2024-02-11,51758.28682755829,45291.62166549108,58683.2395637993
2024-02-12,52045.92314959515,45077.0883590982,58628.79666696178
2024-02-13,52245.35681710289,45580.66079876297,59416.061124907945
2024-02-14,52553.36214092582,45641.97800603809,59087.68348884031
2024-02-15,52643.65842415697,45702.07868244563,59389.17821495386
2024-02-16,52868.38053041113,45414.60623074028,59664.66060215558
2024-02-17,53033.078182930636,46386.39890549753,59682.48863147485
2024-02-18,53171.61693085522,46474.10093248611,59768.457086846596
2024-02-19,53361.47836233328,46662.934370653566,60163.38691894697
2024-02-20,53456.31258358968,46327.821700294095,59906.80922968898
2024-02-21,53655.66433118598,46969.38880592126,60195.216290642624
2024-02-22,53636.155251347875,46822.49077989636,60066.84724266432
2024-02-23,53752.88189093718,46667.568055675576,60249.37587060264
2024-02-24,53814.340235728654,47011.21589194454,60403.80989726935
2024-02-25,53857.25166010555,47031.1007440262,60567.28792440296
2024-02-26,53961.789814948344,47292.54730511947,60536.272747459
2024-02-27,53984.06338733068,47936.22457174713,60922.24958411262
2024-02-28,54125.777929977026,47520.810093523796,61230.51499691629
2024-02-29,54065.360992050715,47708.47267308837,60351.4977776401
2024-03-01,54159.311614695725,47498.143192424526,60928.40139957226
2024-03-02,54217.086325776225,47873.786289691954,61110.1182028874
2024-03-03,54275.89754121391,47792.884603048806,60956.118869044476
2024-03-04,54415.92465880539,48247.54713912172,60940.47440738711
2024-03-05,54492.79323193468,48041.358020154454,61364.58240660687
2024-03-06,54707.24555665447,48332.99376007232,61971.23530427707
2024-03-07,54736.28671648861,47764.8141813942,61191.55395212259
2024-03-08,54934.56664264238,47868.75642631907,61325.612638873914
2024-03-09,55109.30951259868,48487.52477674551,61406.35083060632
2024-03-10,55295.16529832744,48429.72179475508,62113.166822778505
2024-03-11,55569.4823978032,49017.012372863916,62080.425298340444
2024-03-12,55784.85516469432,49000.25903598045,62452.944679184104
2024-03-13,56138.867918310825,49699.906503809456,62906.484456823506
2024-03-14,56305.31759439181,49797.23016489332,63338.161742488766
2024-03-15,56635.67362818008,49693.29307757932,63258.76050144448
2024-03-16,56934.08439632158,50196.848892107766,63264.35870566211
2024-03-17,57232.303055083255,50763.46019887104,64300.43601133325
2024-03-18,57605.029809995925,51450.94470465874,64525.96304808727
2024-03-19,57902.522658579175,50704.155281770254,64747.073200341765
2024-03-20,58320.39658732079,51499.99486759203,65327.585620648366
2024-03-21,58530.891997027225,51847.01833692523,65582.02096010548
2024-03-22,58884.369812331126,52166.65164011318,65944.83575833148
2024-03-23,59184.34174656193,52529.85255551244,65766.40222400497
2024-03-24,59462.408006392914,52536.07281679461,66241.98872258903
2024-03-25,59793.59923425903,52745.050591767176,66265.29480547986
2024-03-26,60028.97481426484,52671.58180722333,66950.3906606166
2024-03-27,60365.397924473924,53267.54661054237,66861.21569439591
2024-03-28,60476.768817046446,53933.80663621865,67143.67547681677
2024-03-29,60715.474774745555,53446.20679624338,67437.53646993742
2024-03-30,60887.366465235566,53498.842219463455,67378.3590902478
2024-03-31,61026.63445060185,54443.86542340793,67686.60440829578
2024-04-01,61211.08430526064,54259.10402728729,67882.3488518552
2024-04-02,61294.66425997537,54180.635276724344,68159.68164809368
2024-04-03,61477.16763485104,54727.56612484632,68520.78381542505
2024-04-04,61435.393459731145,54611.25780644417,67648.91552045915
2024-04-05,61524.52563272533,54647.24765936832,68080.23725658929
2024-04-06,61553.0421746645,55020.33579700566,68289.41704589245
2024-04-07,61557.53005847889,54600.23574954526,68392.79678408902
2024-04-08,61617.90562780721,54588.276443165116,68045.80242833824
2024-04-09,61589.89588230646,54517.97341784903,67987.27469544225
2024-04-10,61674.7040156559,54874.03362329475,68072.18512617041
2024-04-11,61550.14346261676,54665.48777127518,67967.99036815304
2024-04-12,61572.00137747744,54717.48752880955,68576.17435938689
2024-04-13,61548.94337373824,54634.26145235564,68494.9782065619
2024-04-14,61517.3349716794,54497.20457980802,68515.49501553923
2024-04-15,61556.47943475366,54657.57137155203,68632.45626588636
2024-04-16,61521.126649633705,54995.6826580721,68206.19574639671
2024-04-17,61611.1755434669,54685.386779325476,68549.71809050687
2024-04-18,61502.85315929626,54169.54861166631,68319.8281777429
2024-04-19,61550.12996683992,55015.43886636327,68283.97768549372
2024-04-20,61559.681722448004,54485.62560815268,67979.20985567817
2024-04-21,61565.77168110309,54768.31192170367,68291.08170966414
2024-04-22,61645.55111632845,55230.59422633151,68565.87614249511
2024-04-23,61651.63104465496,54778.67333752395,68274.38450079029
2024-04-24,61781.845905812894,54747.769883805675,68254.69078958558
2024-04-25,61710.49064090231,55114.33179019475,68250.27264348725
2024-04-26,61789.78917658251,54955.419772833746,68155.89088267385
2024-04-27,61824.903211918194,55328.433395781474,68782.75165161428
2024-04-28,61848.85388336468,55322.585198946916,68548.09771087265
2024-04-29,61937.853258456336,55316.30969659907,69005.24745528426
2024-04-30,61943.89779747257,55240.829118833695,68885.85159092121
2024-05-01,62064.54404348176,56363.38401098594,69255.22642753554
2024-05-02,61974.14777001862,55196.27669896073,68492.96368876417
2024-05-03,62025.32466252905,54952.18480699393,68427.41198328309
2024-05-04,62023.94177477279,54977.227843143206,68971.21158609272
2024-05-05,62004.01294450999,55601.24304482208,69067.15113731964
2024-05-06,62042.99597260665,55446.285230274865,68358.43124769404
2024-05-07,61994.34477692591,55475.35972286155,68629.52126619784
2024-05-08,62057.23803996807,55404.135285155266,68703.21489120496
2024-05-09,61907.76698747461,55312.13812054291,68283.40684988884
2024-05-10,61900.34189060283,54584.429770267656,68377.77628352601
2024-05-11,61842.62811425509,55099.10154100097,68721.08863609131
2024-05-12,61770.38649715041,55593.43280253625,68349.72120080545
2024-05-13,61762.71744367997,54701.202479559106,68662.17024950101
2024-05-14,61674.563445379594,55015.56461336522,67994.71539417513
2024-05-15,61706.39294618346,55240.90496308191,68337.17225278236
2024-05-16,61535.34943431653,54636.599161179845,68673.61098987132
2024-05-17,61516.626415752864,55208.34657996854,68774.08310872281
2024-05-18,61458.37994248721,54495.031803313715,68065.43118125292
2024-05-19,61396.55409804119,54623.7729855592,68195.3203906813
2024-05-20,61410.119187937635,54566.844397517256,67987.94482729946
2024-05-21,61353.57746325494,54801.23707797555,67771.1422587125
2024-05-22,61426.659143363875,54757.15725819943,68280.56035593328
2024-05-23,61305.492220699285,53736.5116832729,67744.56510408765
2024-05-24,61344.00606388657,54932.51004616045,68133.26283919477
2024-05-25,61348.87963528009,55013.31420037921,68446.98002022869
2024-05-26,61354.40867549638,53920.42903436681,67921.14134390993
2024-05-27,61437.790391364615,54493.00458017936,68206.7550601819
2024-05-28,61451.67913798645,55057.98433744906,68282.89465715774
2024-05-29,61593.93443619108,55292.796134526245,68324.05335819004
2024-05-30,61538.84333672065,54986.379090211936,68102.09550756161
2024-05-31,61638.575670964725,54813.723285946864,67909.93172250254
2024-06-01,61698.18156427496,54951.086830704306,68021.21830433473
2024-06-02,61750.50420093312,55348.20784151221,68026.54797648865
2024-06-03,61871.50512769133,54997.0574144023,68642.37126402718
2024-06-04,61912.85448508443,54732.48079743774,68540.8281756713
2024-06-05,62071.70658374521,55299.93965032909,68906.67452587592
2024-06-06,62021.9421146637,55238.529595882195,68537.55449031352
2024-06-07,62115.63503077273,55238.88899784179,68857.50190409913
2024-06-08,62158.05320533792,55054.02600963491,69168.70600543504
2024-06-09,62182.565822868724,55245.75701955218,68747.87576780765
2024-06-10,62265.954991903745,55689.66557927978,69044.27984792288
2024-06-11,62260.98439907885,55805.72385188792,69233.74514122597
2024-06-12,62366.14606536194,55309.99758874309,68467.86236873991
2024-06-13,62256.86733036578,55101.39146539827,68801.58959944853
2024-06-14,62286.93710703602,55366.95280780421,68184.47577487156
2024-06-15,62263.461655262836,55395.85176205123,69332.96478589717
2024-06-16,62221.72407807673,55688.01400648743,68813.35891003652
2024-06-17,62240.44634669787,55610.77048368634,69290.88796522723
2024-06-18,62174.30802237145,55836.79338124162,68992.97505123459
2024-06-19,62223.64407823419,55364.731843086076,69263.09499197095
2024-06-20,62065.605246090185,55709.79098396978,68958.65276202867
2024-06-21,62055.54115057991,55420.78572059782,68651.0737072877
2024-06-22,62001.91758781266,55175.80822133914,68455.34024879194
2024-06-23,61941.1431198352,55790.35177534932,69220.69933512021
2024-06-24,61952.80459314386,55363.07150936386,68825.94010703886
2024-06-25,61892.16636555236,55055.413234097505,68344.95771675723
2024-06-26,61959.85606100978,55595.48396527298,68561.9884983083
2024-06-27,61833.02048511483,54929.17877939242,68728.48603870338
2024-06-28,61866.71196056879,54944.432110827205,68473.60072415633
2024-06-29,61868.81622879525,55019.667272889106,68809.0300643701
2024-06-30,61874.89667982244,55158.352406158214,68390.54179980345
2024-07-01,61963.45392569782,55348.10865201776,68735.68100779923
2024-07-02,61988.45474470575,55734.72709367004,68575.6662539067
2024-07-03,62149.05231888092,55483.76385894459,69293.10526696507
2024-07-04,62120.78038789006,54758.66593510296,68681.30294668964
2024-07-05,62256.98048652917,55269.85033749025,68625.0879735762
2024-07-06,62363.7722698529,56456.23881668136,68950.66977355826
2024-07-07,62474.940528492094,55895.23280229339,69191.43113432998
2024-07-08,62667.236765424255,55809.6064197982,69328.4286183396
2024-07-09,62792.94826478439,56457.45981779769,69433.91523443112
2024-07-10,63049.65555568695,56415.507647035374,69638.7747633516
2024-07-11,63111.45997885732,56288.51983166307,69878.77391878614
2024-07-12,63330.43973588755,56785.331145548625,70643.61286992932
2024-07-13,63511.64378495393,56190.73782685269,70575.2063154601
2024-07-14,63687.99670747968,57096.027998167505,69904.6559736646
2024-07-15,63935.612110871836,56835.40181617814,70564.09805954201
2024-07-16,64106.367368441395,57836.986517948186,71312.17539128827
2024-07-17,64397.66064608017,57803.4237836428,71193.81669797236
2024-07-18,64483.63214061669,57483.31891960558,71371.36435575165
2024-07-19,64716.608286779345,57563.44568582702,71725.95690373464
2024-07-20,64902.07881886277,58278.17482358498,71266.2414327977
2024-07-21,65073.58046010484,57954.12622462266,70841.336838576
2024-07-22,65307.985557642794,58285.01708954395,71714.62861469033
2024-07-23,65458.049296356025,58505.778934869355,72376.5685200051
2024-07-24,65722.13732643944,58407.843547217315,72692.14011490424
2024-07-25,65775.41664046308,58272.87997897509,72357.00109871339
2024-07-26,65971.26936574581,59008.057332357654,72356.57952017724
2024-07-27,66116.24023818628,59852.45328388468,72837.07765930376
2024-07-28,66244.89235644384,59528.38424712201,72807.81475291857
2024-07-29,66435.07028283918,59680.29023248714,72711.21848527397
2024-07-30,66540.42477521094,59450.51111924887,73174.944348749
2024-07-31,66760.12152102267,59628.01880587768,73102.2829781025
2024-08-01,66770.01711854007,59927.53870062367,73561.92800806662
2024-08-02,66924.06224376842,59862.159678097305,74215.89907359336
2024-08-03,67029.24290158524,60561.24399001186,73766.5787036962
2024-08-04,67120.43435168536,60360.456336629395,73813.48347424518
2024-08-05,67275.66663123503,60816.59307412592,74017.01825555322
2024-08-06,67348.65568622736,60568.17390165494,74129.43415980232
2024-08-07,67538.52209506983,61009.99513530807,74323.05314577339
2024-08-08,67520.98014146418,60740.32866633517,74118.48028753797
2024-08-09,67649.75660578621,60849.89417658979,74062.30998549976
2024-08-10,67731.54954264661,61074.23593516482,75153.60967278143
2024-08-11,67800.90096509209,61669.2531179207,75100.97073810712
2024-08-12,67935.4816703783,61214.082121801745,74783.8636039532
2024-08-13,67988.64153818924,61468.351884642456,74883.82096302307
2024-08-14,68159.1466314697,61439.474041829395,75284.0693248527
2024-08-15,68122.38525181211,61939.56073991702,75316.46717648629
2024-08-16,68231.8017803239,61315.69260039939,74763.00051057243
2024-08-17,68293.86811606411,61280.707298535155,75385.8524787676
2024-08-18,68342.96627257412,62099.133523813325,75312.50121460369
2024-08-19,68456.68011263797,61840.859459821106,75135.99167832168
2024-08-20,68488.34940837306,61404.31531329584,74895.25145203862
2024-08-21,68636.80752614149,61693.60893312975,75897.67660018573
2024-08-22,68577.58496898711,61653.79345277145,74905.20553142071
2024-08-23,68664.33779436759,61570.56584822178,75520.1555355658
2024-08-24,68703.81100345303,61687.799099578755,75590.4880780695
2024-08-25,68730.71083214266,61987.79965621107,75282.05790982771
2024-08-26,68822.98436455929,62032.98593845726,75663.81718575394
2024-08-27,68834.36015102871,61436.51334841057,75634.6763907974
2024-08-28,68964.0716611029,62394.17053441386,75552.01480956461
2024-08-29,68888.04635237006,61398.515294624434,75580.37989077576
2024-08-30,68960.31991844367,62316.09567286151,75598.85661829084
2024-08-31,68987.98633654322,61694.74409392036,75787.28663913862
2024-09-01,69006.05812942353,61895.30048135374,75382.70532490846
2024-09-02,69092.73569099902,62345.74146852696,75834.32083159732
